onset	duration	trial_type	response_time	stim_file	resp
479.77231074	0.5	face	0.700316814706	EMWfemale24-2neutral (1).bmp	1.0
481.022245839	0.5	math	0.783603575313	6	2.0
482.272225708	0.5	math	0.633676949888	8	2.0
483.522271679	0.5	math	0.466933062766	2	1.0
484.772304731	0.5	math	0.466962508624	2	1.0
486.022294515	0.5	math	0.433678031666	9	2.0
487.272316449	0.5	math	0.516976510524	8	2.0
488.522344694	0.5	math	0.550317475805	6	2.0
489.772473895	0.5	math	0.566943038255	4	1.0
491.022364224	0.5	math	0.400206061779	4	1.0
492.272610609	0.5	math	0.500566985342	1	1.0
493.531335934	0.5	scence	0.650246324716	s063.jpg	2.0
494.772503341	0.5	scence	0.750225351891	w053.jpg	1.0
496.022494327	0.5	scence	0.566988409148	w062.jpg	1.0
497.272536693	0.5	scence	0.56689947017	w074.jpg	1.0
498.522493125	0.5	scence	0.666995079489	s070.jpg	2.0
499.772609407	0.5	scence	0.766948566888	w062.jpg	1.0
501.022468487	0.5	scence	0.698735445272	s065.jpg	2.0
502.272579961	0.5	scence	0.617030955502	w053.jpg	1.0
503.52261812	0.5	scence	0.600300228805	w069.jpg	1.0
504.772692036	0.5	scence	0.700245904038	s070.jpg	2.0
506.02251536	0.5	scence	0.766940454254	s057.jpg	2.0
507.272932712	0.5	scence	0.88353602984	s054.jpg	2.0
508.522648468	0.5	scence	0.816922906786	s055.jpg	1.0
509.772677914	0.5	scence	0.750267417636	s055.jpg	1.0
511.022606402	0.5	scence	0.767005355563	w062.jpg	1.0
512.272732299	0.5	scence	0.683677731082	s060.jpg	2.0
513.522719078	0.5	scence	0.516978914267	s056.jpg	2.0
514.772705858	0.5	scence	0.867325114901	w066.jpg	1.0
516.022812824	0.5	scence	0.766953374376	w073.jpg	1.0
517.272691134	0.5	scence	0.716957701137	w076.jpg	1.0
518.522728693	0.5	math	0.533615894616	8	2.0
519.772820937	0.5	math	0.400281779934	8	2.0
521.022760543	0.5	math	0.466888593161	7	1.0
522.272752731	0.5	math	0.483687225962	8	2.0
523.522921895	0.5	math	0.466937870136	7	2.0
524.772935115	0.5	math	0.783599969698	6	2.0
526.02279059	0.5	math	0.517012566794	1	1.0
527.273024355	0.5	math	0.416900732205	1	1.0
528.522908975	0.5	math	0.566944540595	9	2.0
529.772960956	0.5	math	0.63367815176	8	2.0
